text,label
我這輩子沒求過誰，只求過陰影部分面積。,negative
還想過五四青年節，六一兒童節？屬於你的只剩下三八節了。,negative
當幸福來敲門的時候，我怕我不在家，所以一直都很宅。,negative
有些人表面光鮮亮麗，實際上，船襪已經滑到了腳底板。,negative
我覺得失戀不可怕，眼瞎纔可怕。,negative
謝謝你，在我每次需要你的時候都掉鏈子,negative
猛的一看你不怎麼樣，仔細一看，還不如猛的一看。,negative
我的興趣愛好分動態和靜態，動態就是翻身，靜態就是睡覺。,negative
有些人是好看的，有些人是難看的，而你是好難看的。,negative
減肥是一件大事，先讓我喫飽了，再來好好計畫計畫。,negative
風水輪流轉確實不假，但你在軸心上，這就很尷尬了。,negative
睡覺睡到手抽筋，數錢數到自然醒。,negative
如果你去搶銀行，不論成功還是失敗，未來十年內你都不用再上班。,negative
醜小鴨能變天鵝，不是因爲它多努力，是因爲它爸媽本來就是天鵝。,negative
18歲什麼化妝品都不用，28歲什麼化妝品都沒用。,negative
唯一比孤獨更可怕的，是被人知道你孤獨。,negative
如果你花錢都不開心，那麼是你花錢方式不對。,negative
如果你有什麼事，一定要告訴我，反正我也解決不了。,negative
感謝前行路上擊倒我的人，因爲，躺着真的好舒服。,negative
我從不以強凌弱，我欺負他之前，真不曉得他比我弱。,negative
想要逼死一個強迫症，那實在是太簡了。,negative
就算是鹹魚，你也不是最鹹的那條。,negative
懶是一個很好的託辭，說的好像你勤奮了就能幹成大事一樣。,negative
你是轉角遇到愛，可你想過對方嗎？他是轉角遇到鬼呀。,negative
富豪們都在擔心稅太多，而你只會覺得睡不夠！,negative
想要打起精神，卻一不小心把他打死了。,negative
無論最後我們疏遠成什麼樣，一個紅包，就能回到當初。,negative
物以類聚人以窮分，有錢人終成眷屬。,negative
人生苦短，我又他媽懶,negative
我的社交恐懼症，主要來自於，收入低。???,negative
生活會讓你苦上一陣子，等你適應以後，再讓你苦上一輩子。,negative
2018年，88嘍。,negative
如果十年之後你未娶，我未嫁，那真是太慘了！,negative
我的錢雖然不是大風颳來的，但像被大風颳走的。,negative
你以爲男朋友是取款機，結果是十臺機器，有九臺半是存款機。,negative
何以解憂，唯有暴富。,negative
這年頭，哪有不分手的戀愛，只有不傷手的立白。遇事得看開一點。,negative
世上無難事只怕有錢人，物以類聚人以窮分。,negative
你永遠不會知道，你的哪個好友，會成爲下一個微商。,negative
女生之間的友誼啊，就像塑料花，雖然假但永不凋零。,negative
兩個人吵架，打他是解決不了問題的，但是解氣啊。,negative
努力了這麼久，但凡有點兒天賦，也該有些成功的跡象了。,negative
在你最需要幫助的時候，只有鬼才來幫你。,negative
其實你不醜，只是，你美得不明顯。,negative
別人都有背景，而我只有背影。,negative
上帝爲你關上一道門的同時，還會順帶夾你的腦子。,negative
你知道投資和投機的區別嗎？一個是普通話，一個是廣東話。,negative
買房的錢還沒攢完，就要開始攢買墳的錢了。,negative
爲什麼在學校，一上課就想睡覺？因爲學校是夢開始的地方。,negative
聽成績的時候要用右耳聽，因爲左耳靠近心臟，可能會猝死。,negative
別人的錢財，乃我的身外之物。,negative
年齡不是問題，身高不是距離，沒錢誰喜歡你？,negative
別動不動說把一切交給時間，時間才懶得收拾你的爛攤子。,negative
我連名牌都不認識幾個，有時候，別人在炫富我都不知道。,negative
雖然你已無法再長高了，但是你可以繼續長胖啊。,negative
做政治試卷，是我這輩子，說謊最多的時候。,negative
你認真的樣子，就像天橋上貼膜的。,negative
生活不會放棄你，但也不會放過你。,negative
現在矮矬窮不要緊，要相信將來有一天，你會變成矮矬窮老…,negative
出來混，遲早是要胖的。,negative
玩手機時間長要讓眼睛休息，把視線投向窗外，想一想爲什麼自己這麼窮。,negative
別人是金子總會發光的，而你，總會花光的。,negative
機會是留給有準備的人，沒機會的人，就別瞎準備了。,negative
每一個抖腿的人，心裏都有一臺縫紉機。,negative
你從來不孤獨，因爲，孤獨都不想跟你交朋友。,negative
比你優秀的人還在努力，你努力有什麼用呢？,negative
成功是可以複製的，而對於你，此處禁止粘貼。,negative
妹妹你坐船頭，哥哥我在岸上走。看這句的99%都是唱出來的。,negative
都說姐漂亮，其實都是妝出來的,negative
蠢萌的前提是萌，不是蠢。,negative
假期定了個Plan，半個暑假結束了只完成了P，因爲lan。,negative
愛你不是兩三天，而是，一天都沒有愛過,negative
你坐過最擠的公交車是什麼？只是路過，卻被擠上了車。,negative
美貌會消逝，但蠢是永恆的~,negative
大學生啊你要知道，學習不一定能收穫，但剁手一定能收貨。,negative
如果所有人都理解你，那你得普通成什麼樣！,negative
不明白你們遇到好事，爲什麼要掐腿揉眼睛，真醒了怎麼辦？,negative
沒人牽手，我就揣兜。,negative
胖子是不會餓死的，餓死了也是死胖子 。,negative
上帝不會虧待癡情的人，他都是往死裏整。,negative
每天對着鏡子說一句你很棒，不久後，那鏡子就會成爲很棒的鏡子。,negative
別看我平時對你漠不關心，其實私下裏我每天都盼着你出事！,negative
你不奮鬥一下？怎麼知道自己有多無能。,negative
有錢人離我好近，有錢離我好遠！,negative
不笑運氣差，一笑臉就大！,negative
當別人和你說忙，是TA要留時間，給更重要的人。,negative
貪圖小利，難成大事，要貪就貪大的。,negative
不是因爲看到了希望才堅持，而是因爲堅持了，才知道沒希望。,negative
望穿秋水之寒，無論如何也比不了，忘穿秋褲之冷。,negative
灰姑娘的鞋若是合腳當初就不會掉，王子若是真的愛灰姑娘就不會連和自己跳了一晚上的舞的女孩都不認識。,negative
失敗不可怕，可怕的是，你還相信這句話。,negative
單身脫髮又沒錢，跑步進入中老年。,negative
如果你變成了備胎，請忘記你也是千斤頂。,negative
你若安好，那還得了~,negative
你每天都很困，因爲你被生活所困。,negative
不要年紀輕輕，就覺得你已經到了低谷，你還有很大的下降空間。,negative
突然發現，起牀第一件事是摸手機，睡前最後一件事是放下手機。,negative
冰凍三尺非一日之寒，掏空錢包卻一點不難。,negative
路漫漫其修遠兮，吾將上下而求人。,negative
不要輕易向命運低頭，因爲，一低頭就會看到贅肉。,negative
手機摔了這麼多次都沒事，想想還是我的身高救了它。,negative
你以爲今天是最糟的一天麼，明天會讓你改變這個看法的。,negative
情商最低的一句話，你踢我幹啥？,negative
世上只有騙子是真心的，因爲他是真心地在騙你。,negative
只有努力過了才知道，智商上的差距，是不可逾越的。,negative
你以爲你是灰姑娘嗎？拜託別做夢了，她可是伯爵的女兒。,negative
沒有人能夠讓你放棄夢想，你自己試試，就會放棄了。,negative
我的意中人是個蓋世英雄，總有一天他會，踩着七色彩雲去娶別人。,negative
條條大路通羅馬，可是有人就出生在羅馬,negative
兄弟聽我一句勸，遊戲沒了還能重玩，媳婦沒了遊戲就能一直玩了。,negative
如果你面前有一大筆錢，和一個萬人迷，那麼這和你有什麼關係呢？,negative
你並非什麼事情都不做準備，起碼你已經，準備好了要失敗的嘛。,negative
我生氣的時候你一定要哄我，買喫的給我。等老子喫飽了打死你。,negative
哪有什麼優柔寡斷，還不是因爲慫。,negative
春節假期要結束了，該收收心，準備過五一了。,negative
有人一笑就很好看，你是一看就挺好笑。,negative
我沒有去過你的城市，但我刷過你那的題。,negative
誰說金錢買不到時間，網管再續兩個小時。,negative
有些人努力了一輩子，就是從社會的四流，擠入了三流。,negative
一無所有到，沒有什麼可以放棄時，別忘了你還能放棄治療。,negative
早起的鳥兒有蟲喫，可惜你是那條蟲。,negative
你就像是藍天上的太陽，讓人無法直視。,negative
路遙知馬力不足，日久見人心叵測。,negative
人終有一死，或輕於鴻毛，或重於鴻毛。,negative
終於中了500萬，兌獎的時候，笑醒了。,negative
不要太在乎別人的目光，因爲沒人會注意你。,negative
據說到2020年，要消滅貧困人口，我還不想死。,negative
只要選對了人生的方向，很容易就成功了，讓我們恭喜只要和很容易。,negative
你曾是我的太陽，是我的整個世界，現在想想也就是個球。,negative
別看那些有錢人表面上風光，其實他們私底下更風光。,negative
